1513888500,1885600,1.79974119
1513888560,1884080,19.54374683
1513888620,1883050,23.73583846
1513888680,1887289,9.27048497
1513888740,1881535,4.98926754
1513888800,1882590,5.83222768
1513888860,1885409,4.61066683
1513888920,1880888,4.12676696
1513888980,1881008,5.73497378
1513889040,1880083,1.3217
1513889100,1879591,9.35212549
1513889160,1876656,8.46585042
1513889220,1870000,7.12082955
1513889280,1865776,10.85559003
1513889340,1865113,21.31522754
1513889400,1868670,27.3731952
1513889460,1868701,18.82722196
1513889520,1868227,25.41723611
1513889580,1866844,10.04438053
1513889640,1870000,5.51534049
1513889700,1874000,22.5012275
1513889760,1871593,5.06029451
1513889820,1872000,5.36715341
1513889880,1871589,4.66313459
1513889940,1872919,3.36455884
1513890000,1870730,6.33705784
1513890060,1870000,4.21138589
1513890120,1869615,8.09986787
1513890180,1870000,5.93602264
1513890240,1867283,5.17669438
1513890300,1868310,4.18331148
1513890360,1869838,6.22562611
1513890420,1869700,10.67099487
1513890480,1873498,10.06559178
1513890540,1876408,13.11626706
1513890600,1874533,9.58748531
1513890660,1875500,10.66609142
1513890720,1881022,12.74849709
1513890780,1880150,21.63125142
1513890840,1879445,4.07150576
1513890900,1882368,3.9506
1513890960,1881378,4.48740229
1513891020,1881534,2.89476299
1513891080,1884100,0.3948195
1513891140,1885191,3.88860332
1513891200,1883000,3.31597606
1513891260,1883116,1.03069921
1513891320,1886891,5.68104889
1513891380,1890294,9.59061772
1513891440,1895000,3.52992221
1513891500,1895067,6.88258424
1513891560,1893922,4.48801888
1513891620,1896065,2.14868091
1513891680,1896070,4.48079638
1513891740,1897120,13.16316391
1513891800,1899999,10.01190003
1513891860,1899734,10.35786088
1513891920,1898800,5.71025147
1513891980,1902250,3.17510833
1513892040,1903090,15.7377106
1513892100,1901503,7.06773305
1513892160,1901884,4.67356596
1513892220,1901884,4.10744537
1513892280,1905980,12.47441353
1513892340,1903192,2.2026328
1513892400,1907700,11.56363511
1513892460,1907502,12.0630123
1513892520,1911376,5.14631557
1513892580,1914483,5.54405694
1513892640,1916120,16.71344448
1513892700,1916684,8.00199119
1513892760,1921110,19.60652604
1513892820,1921191,12.04652476
1513892880,1919002,13.52413604
1513892940,1921765,10.33998837
1513893000,1924000,5.17702657
1513893060,1921249,13.54436918
1513893120,1924611,6.23156212
1513893180,1920140,12.2055257
1513893240,1920758,7.94990689
1513893300,1915310,35.76572039
1513893360,1909420,21.17106212
1513893420,1915000,12.46502023
1513893480,1911164,7.54983334
1513893540,1912231,3.02204746
1513893600,1909390,13.07850634
1513893660,1904608,37.88905897
1513893720,1909500,11.28143394
1513893780,1904608,8.06216748
1513893840,1904400,22.38930462
1513893900,1901127,6.25644786
1513893960,1902915,10.56872709
1513894020,1901170,4.20568095
1513894080,1901454,4.45726248
1513894140,1908000,15.84213397
1513894200,1904145,10.77848039
1513894260,1903462,3.34532247
1513894320,1905999,6.90848944
1513894380,1909484,16.89545306
1513894440,1913899,21.28849226
1513894500,1915634,13.8220106
1513894560,1915067,7.88838067
1513894620,1914040,5.66632686
1513894680,1915061,5.2296678
1513894740,1915488,1.86227309
1513894800,1914257,6.07496842
1513894860,1917920,9.59692225
1513894920,1919696,5.96447635
1513894980,1923508,8.93748134
1513895040,1923511,5.98370117
1513895100,1927988,7.11927061
1513895160,1930000,5.18688848
1513895220,1930000,11.59811945
1513895280,1928907,10.00783663
1513895340,1927560,4.56555691
1513895400,1923970,26.44408388
1513895460,1922305,15.26155013
1513895520,1920290,8.44665131
1513895580,1924999,9.55397475
1513895640,1923014,5.78532926
1513895700,1930000,5.82064848
1513895760,1925868,7.21955836
1513895820,1928090,2.90649155
1513895880,1929999,11.93139073
1513895940,1928877,12.57095473
1513896000,1931038,3.59083171
1513896060,1932090,3.0752908
1513896120,1930000,0.92012512
1513896180,1928000,7.51647102
1513896240,1924762,8.53447051
1513896300,1926908,7.30382054
1513896360,1924000,4.91850242
1513896420,1921050,3.48116434
1513896480,1923999,5.63083599
1513896540,1921999,4.65219252
1513896600,1918253,14.66713099
1513896660,1913390,5.15361645
1513896720,1914828,22.46484952
1513896780,1911383,16.24691421
1513896840,1913950,9.12662497
1513896900,1913314,3.78877182
1513896960,1915569,4.83318022
1513897020,1916124,4.0397913
1513897080,1918250,11.26299377
1513897140,1920102,5.23490317
1513897200,1919028,12.66325004
1513897260,1919242,6.29988095
1513897320,1919862,13.20026739
1513897380,1917383,10.50888203
1513897440,1921460,6.94847137
1513897500,1918517,4.88738522
1513897560,1916000,6.50283
1513897620,1915311,17.77318951
1513897680,1915309,4.20761332
1513897740,1915087,6.13074239
1513897800,1916673,16.25334556
1513897860,1913400,6.05806779
1513897920,1912000,4.5714131
1513897980,1910561,2.01678206
1513898040,1908802,8.4652231
1513898100,1912499,13.26178345
1513898160,1908942,7.16441435
1513898220,1905590,3.71638001
1513898280,1910762,13.48267955
1513898340,1913000,7.61984856
1513898400,1913000,9.16644755
1513898460,1911500,13.13381354
1513898520,1913000,7.17691974
1513898580,1907200,7.31382534
1513898640,1909855,4.66765794
1513898700,1912418,7.4323795
1513898760,1913559,3.40976439
1513898820,1914073,9.56822954
1513898880,1917110,1.71995677
1513898940,1914557,4.41437438
1513899000,1910510,6.31991145
1513899060,1908641,33.31625939
1513899120,1906000,8.28526786
1513899180,1912129,21.84024143
1513899240,1910605,9.34935339
1513899300,1914958,18.19481052
1513899360,1909174,3.82998907
1513899420,1914099,7.06737486
1513899480,1911862,2.41061921
1513899540,1914517,4.67657164
1513899600,1912439,1.79001181
1513899660,1913116,4.28556813
1513899720,1911943,1.46903648
1513899780,1912727,0.66392536
1513899840,1907710,18.74717873
1513899900,1907000,6.00713972
1513899960,1906508,7.33709982
1513900020,1908729,1.54616454
1513900080,1912929,27.17028427
1513900140,1912929,7.99988415
1513900200,1913214,6.39136399
1513900260,1914900,24.55856472
1513900320,1913459,1.50643127
1513900380,1910911,5.7656452
1513900440,1908409,6.63196933
1513900500,1915089,8.49974339
1513900560,1915500,10.15048567
1513900620,1918266,16.35252952
1513900680,1917622,1.64513217
1513900740,1924590,26.85026012
1513900800,1931759,29.67472223
1513900860,1935000,8.66764215
1513900920,1934299,9.25457727
1513900980,1932435,8.86637802
1513901040,1939497,6.1604841
1513901100,1935735,28.52666924
1513901160,1934324,21.62710617
1513901220,1936360,26.73019876
1513901280,1930301,6.48914102
1513901340,1929152,18.15833758
1513901400,1933357,31.04447116
1513901460,1929719,7.46101658
1513901520,1932179,5.06391018
1513901580,1930152,6.11067845
1513901640,1934318,12.06681803
1513901700,1929359,13.363958
1513901760,1928319,7.24625842
1513901820,1926791,5.02710531
1513901880,1928288,7.05447769
1513901940,1920862,36.4951003
1513902000,1912420,72.56816354
1513902060,1912420,11.00258992
1513902120,1912700,17.84066591
1513902180,1903579,94.41637962
1513902240,1896662,17.65819421
1513902300,1884990,38.90620967
1513902360,1890983,18.12957577
1513902420,1879442,23.87140873
1513902480,1884334,30.08660181
1513902540,1892190,40.77762742
1513902600,1898385,41.02471812
1513902660,1888467,25.78739527
1513902720,1889999,15.71830027
1513902780,1891804,24.78342309
1513902840,1892264,10.83118399
1513902900,1890068,22.701131
1513902960,1888869,5.9624577
1513903020,1887725,14.98627589
1513903080,1892250,9.36075103
1513903140,1888516,22.40762689
1513903200,1886929,8.29727932
1513903260,1886503,12.92922166
1513903320,1887198,18.46089644
1513903380,1889140,6.46168217
1513903440,1890189,5.28070771
1513903500,1890887,10.07616188
1513903560,1878498,44.92050317
1513903620,1884490,37.79740466
1513903680,1880667,8.99915158
1513903740,1881904,6.37449189
1513903800,1879995,4.40836241
1513903860,1876776,14.55229271
1513903920,1872971,12.12285156
1513903980,1866523,7.1216997
1513904040,1869998,10.49651223
1513904100,1867711,21.75413549
